YEAR,MO,DY,T2M,T2MDEW,TS,T2M_MAX,T2M_MIN,QV2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,RAIN
2013,9,15,27.76,26.15,27.73,30.08,26.02,21.36,0.21,100.13,2.28,176.75,4,176.94,YES
2013,9,16,28.35,26.07,28.33,31.47,25.83,21.24,6,100.05,1.66,157.81,2.98,156.88,YES
2013,9,17,27.15,25.74,27.01,29.05,25.74,20.81,5.61,100.04,2.49,204.19,3.98,204.19,YES
2013,9,18,27,26.09,26.87,28.55,25.66,21.3,13.45,99.97,3.18,205.44,4.92,206,YES
2013,9,19,27.77,26.42,27.54,30.22,26.08,21.73,12.36,99.89,4.85,121,7.06,121.81,YES
2013,9,20,27.74,25.83,27.65,30.74,25.76,20.94,8.27,100.2,4.38,146.19,6.73,146.44,YES
2013,9,21,27.64,25.47,27.64,31.16,25.22,20.45,5.97,100.3,3.41,150.81,5.59,151.12,YES
2013,9,22,27.53,25.63,27.48,30.58,25,20.69,0.91,100.18,3.09,165.38,5.08,165.44,YES
2013,9,23,28.04,25.66,28.17,31.39,25.19,20.69,0.33,100.13,2.12,201.19,3.62,201.25,YES
2013,9,24,28.91,25.85,29.03,32.87,25.59,20.94,1.44,100.24,1.85,177.75,3.35,178.19,YES
2013,9,25,28.33,25.88,28.29,31.12,26.44,20.94,4.13,100.48,2.23,176,3.91,175.94,YES
2013,9,26,27.52,25.69,27.55,29.86,25.69,20.63,7.66,100.57,1.93,221.81,3.38,222.88,YES
2013,9,27,28.26,25.44,28.37,32.08,25.33,20.39,12.55,100.49,1.2,235.88,2.06,235.75,YES
2013,9,28,27.05,25.57,27.04,29.6,25.22,20.57,13.39,100.38,1.8,189.38,3.05,189.56,YES
2013,9,29,26.65,25.33,26.53,28.81,25.01,20.32,41.24,100.14,2.65,105.5,3.96,106,YES
2013,9,30,26.9,25.65,26.83,29.25,25.01,20.69,53.03,100.14,3.63,115.19,5.6,115.81,YES
2013,10,1,27.31,26.48,27.08,29.32,25.73,21.73,27.48,100.39,4.08,101.75,6.32,102.81,YES
2013,10,2,26.74,25.76,26.54,28.22,25.27,20.69,8.34,100.74,2.45,130,4.01,130.38,YES
2013,10,3,26.95,24.85,26.95,30.27,24.7,19.59,6.54,100.75,2.45,177.38,3.87,177.38,YES
2013,10,4,26.33,24.94,26.15,28.56,24.66,19.71,5,100.67,3.52,202.19,5.7,202.31,YES
2013,10,5,26.97,25.72,26.79,29.16,25.4,20.69,14.66,100.54,2.88,213.5,4.83,213.69,YES
2013,10,6,27.05,25.84,26.9,29.31,25.46,20.81,8.11,100.59,2.7,203.94,4.61,204.44,YES
2013,10,7,27.15,25.06,26.87,29.58,25.21,19.84,16.56,100.75,1.48,186.94,2.45,199.62,YES
2013,10,8,27,24.34,26.65,30.07,24.94,19.04,14.59,100.81,0.81,205.5,1.31,204,YES
2013,10,9,25.93,24.52,25.97,27.89,24.69,19.23,13.26,100.84,1.66,151.44,2.64,152,YES
2013,10,10,25.69,24.6,25.53,27.58,24.07,19.29,1.09,100.96,2.08,51,3.25,51.56,YES
2013,10,11,26.71,24.97,26.72,30.4,24.08,19.71,1.67,100.8,2.66,82.94,4.41,83.19,YES
2013,10,12,25.83,24.89,25.52,27.48,24.66,19.71,16.23,100.57,5.07,86.94,7.7,88.31,YES
2013,10,13,26.77,25.44,26.26,28.85,25.51,20.39,35.19,100.43,8.3,128.62,11.73,129.81,YES
2013,10,14,27.38,25.9,26.98,29.75,25.87,20.94,16.36,100.55,6.78,165.75,9.65,166.44,YES
2013,10,15,27.36,25.82,27.18,30.28,25.31,20.81,8.78,100.66,4.27,194.06,6.42,194.81,YES
2013,10,16,27.2,24.39,27.29,30.87,23.82,19.1,1.47,100.68,1.41,262.38,2.12,261.56,YES
2013,10,17,27.24,23.75,27.01,31.01,23.42,18.37,0,100.82,1.31,263.25,1.88,262.44,NO
2013,10,18,27.52,23.94,27.38,31.58,23.21,18.55,0,100.9,1.2,196.31,1.94,196.38,NO
2013,10,19,28,24.09,27.73,31.55,24.73,18.68,1.25,100.96,1.02,185.81,1.58,170.94,YES
2013,10,20,26.88,24.08,26.97,30.76,23.64,18.68,13.14,100.9,2.09,226.88,3.49,226.75,YES
2013,10,21,26.19,23.9,26.44,29.97,23.46,18.49,14.07,100.84,2.03,200.12,3.48,200,YES
2013,10,22,25.22,23.31,25.19,27.69,23.54,17.82,26.96,101.07,2.27,155.12,3.67,155.75,YES
2013,10,23,25.1,23.57,25.18,28.03,22.93,18.07,10.03,101.19,2.79,109.56,4.32,109.88,YES
2013,10,24,24.91,23.46,24.86,27.7,23.05,17.94,12.95,101.16,2.73,127.38,4.34,127.56,YES
2013,10,25,24.42,23.03,24.29,27.06,22.75,17.52,61.63,101.04,2.93,148.5,4.53,148.81,YES
2013,10,26,24.55,23.56,24.41,26.89,23.29,18.13,27.85,100.89,3.38,155.88,5.3,156.62,YES
2013,10,27,25.29,22.89,25.45,28.52,22.96,17.4,4.27,100.82,1.09,151.81,1.75,152.25,YES
2013,10,28,25.38,22.58,25.46,29.28,22.37,17.03,0,100.86,1.02,280.44,1.52,277.69,NO
2013,10,29,25.05,21.03,24.48,29.51,20.65,15.5,0,101.08,1.73,263,2.44,262.69,NO
2013,10,30,24.27,18.44,23.13,29.34,18.92,13.12,0,101.23,1.38,291.38,1.91,291.94,NO
2013,10,31,23.33,17.51,22.37,29.19,17.29,12.39,0,101.3,1.48,278.19,2.23,278.62,NO
2013,11,1,22.91,18.21,22,28.48,16.86,13,0,101.28,1.74,282.31,2.5,282.12,NO
2013,11,2,23.15,17.81,22.16,28.86,17.26,12.63,0,101.22,1.8,277.38,2.59,277.56,NO
2013,11,3,24.01,17.96,22.87,29.61,17.81,12.76,0,101.32,1.6,297.06,2.37,297.06,NO
2013,11,4,23.7,19.96,23.31,28.92,18.67,14.47,0,101.47,1.95,329.62,2.97,330.31,NO
2013,11,5,22.54,19.8,22.52,27.86,18.91,14.28,0,101.53,2.8,190.5,4.55,160.94,NO
2013,11,6,21.38,18.47,21.14,26.82,16.12,13.18,0,101.47,2.52,317.75,3.88,318.12,NO
2013,11,7,22.19,19.12,21.95,27.59,16.76,13.73,0,101.33,2.16,287.25,3.3,273.12,NO
2013,11,8,22.83,19.1,22.3,28.34,17.17,13.73,0,101.21,1.98,301.12,2.88,301.69,NO
2013,11,9,22.83,20.09,22.78,28.56,17.85,14.59,0,101.15,2.5,240.62,3.99,226.06,NO
2013,11,10,21.75,19.44,21.73,27.11,17.83,14.04,0,101.13,3.5,274.69,5.77,275.12,NO
2013,11,11,20.51,17.49,20.33,27,15.8,12.39,0,101.02,3.37,338.56,5.53,339.06,NO
2013,11,12,18.96,15.51,18.74,26.15,12.98,10.99,0,101.1,3.33,342.31,5.38,342.62,NO
2013,11,13,18.85,15.37,18.62,25.44,13.13,10.86,0,101.15,3.05,343.19,4.92,343.31,NO
2013,11,14,18.43,15.14,18.21,25.06,12.89,10.68,0,101.19,3.07,334.69,4.98,334.94,NO
2013,11,15,19.44,16.67,19.37,26.3,13.41,11.9,0,101.25,3.16,341.06,5.34,341.75,NO
2013,11,16,20.22,17.75,20.16,26.75,14.99,12.63,0,101.35,3.55,265.44,5.83,266,NO
2013,11,17,19.72,16.73,19.53,25.64,14.97,11.78,0,101.35,3.5,304.12,5.65,289.38,NO
2013,11,18,19.81,16.69,19.44,26.6,13.61,11.84,0,101.34,3.19,243.88,5.05,244.25,NO
2013,11,19,19.32,15.5,18.62,25.8,12.62,10.93,0,101.34,2.41,310.06,3.8,310.38,NO
2013,11,20,19.51,14.85,18.34,25.98,12.69,10.5,0,101.19,1.87,322.75,2.85,323,NO
2013,11,21,19.65,15.08,18.43,26.05,13.21,10.68,0,101.14,2.27,83.31,3.32,83.56,NO
2013,11,22,19.62,15.73,18.89,25.84,13.51,11.11,0,101.27,2.62,130.31,3.91,130.62,NO
2013,11,23,20.51,16.56,19.66,26.72,14.09,11.72,0,101.25,2.12,182.88,3.29,183.25,NO
2013,11,24,20.62,16.37,19.54,26.06,15.3,11.54,0,101.27,2.12,225.94,3.04,225.75,NO
2013,11,25,19.3,15.19,18.41,25.46,13.57,10.74,0,101.08,2.33,299.12,3.43,284.38,NO
2013,11,26,19.56,14.68,18.36,25.84,13.09,10.38,0,100.95,1.9,325.5,2.84,326.12,NO
2013,11,27,20.05,15.55,18.85,26.25,14.14,10.99,0,101.14,1.88,164.38,2.64,164.94,NO
2013,11,28,21.13,18.36,20.68,27.15,14.74,13.12,0,101.39,2.19,158.19,3.24,158.81,NO
2013,11,29,22.4,19.3,21.69,27.27,17.51,13.85,0,101.36,1.92,275.94,2.66,276.12,NO
2013,11,30,21.97,18.85,21.41,27.31,17.39,13.49,0,101.3,1.87,254.94,2.75,255,NO
2013,12,1,20.14,16.96,19.75,26.5,15.33,11.96,0,101.39,2.7,302,4.32,302.38,NO
2013,12,2,17.97,13.56,17.43,25.55,12.01,9.64,0,101.43,2.86,337.12,4.48,337.56,NO
2013,12,3,17.66,13.75,17.21,25.07,11.19,9.77,0,101.36,2.9,338.94,4.48,324.5,NO
2013,12,4,18.93,15.61,18.69,25.98,13.19,11.05,0,101.3,3.03,326.5,4.9,327.06,NO
2013,12,5,18.53,14.55,18.17,25.4,13.29,10.25,0,101.22,2.95,335.62,4.73,336.19,NO
2013,12,6,17.58,12.45,16.77,25.11,10.9,8.97,0,101.16,2.58,328.38,4.1,314.12,NO
2013,12,7,18.63,14.3,17.9,25.65,12.36,10.19,0,101.22,2.45,300.19,3.72,270.81,NO
2013,12,8,18.81,15.26,18.37,25.44,13.32,10.8,0,101.18,2.66,276.5,4.12,262,NO
2013,12,9,18.86,15.69,18.48,25.17,13.27,11.11,0,101.05,2.47,164.62,3.75,180.31,NO
2013,12,10,19.68,16.65,19.21,25.94,14.02,11.78,0,101.01,2.62,168.56,3.95,169.12,NO
2013,12,11,19.07,15.58,18.32,25.37,13.46,10.99,0,101.11,2.26,323.44,3.34,323.81,NO
2013,12,12,18.24,13.94,17.46,24.83,12.51,9.89,0,101.1,2.15,328.12,3.12,328.06,NO
2013,12,13,17.69,11.73,16.48,24.63,10.7,8.54,0,101.12,2.16,279,3.12,278.69,NO
2013,12,14,17.07,12.39,16.58,24.57,11,8.91,0,101.08,2.45,270.81,3.7,270.81,NO
2013,12,15,17.2,13.08,16.44,23.92,11.22,9.34,0,101.29,2.41,194.06,3.57,194.44,NO
2013,12,16,17.35,12.51,16.18,24.03,10.9,8.97,0,101.47,1.91,78.56,2.67,64.38,NO
2013,12,17,17.81,11.35,15.95,23.85,11.8,8.3,0,101.34,1.4,177.25,1.88,176.44,NO
2013,12,18,19.15,13.64,17.41,24.58,13.6,9.7,0,101.2,1.27,244.75,1.66,244.12,NO
2013,12,19,19.59,14.31,17.86,24.7,14.61,10.07,0,101.26,0.91,167.25,1.18,168.12,NO
2013,12,20,19.19,15.5,18.44,25,14.25,10.93,0.05,101.39,2.31,160.62,3.45,160.88,YES
2013,12,21,20.69,15.4,19.44,26.19,16.26,10.8,0,101.54,0.87,220.31,1.27,220.19,NO
2013,12,22,20.27,15.07,18.84,25.65,14.3,10.56,0,101.67,1.13,270.5,1.48,270.44,NO
2013,12,23,19.96,15.54,18.85,25.76,14.57,10.86,0,101.63,1.77,297.25,2.38,297.19,NO
2013,12,24,18.48,15.42,18.16,24.3,14.02,10.8,0,101.72,2.84,340.19,4.3,340.31,NO
2013,12,25,15.82,11.94,15.81,22.65,10.41,8.61,0,101.75,2.99,336.19,4.79,336.19,NO
2013,12,26,14.92,9.69,14.31,22.31,7.97,7.45,0,101.63,2.45,331.69,3.7,331.81,NO
2013,12,27,15.07,9.78,14.12,22.48,8.01,7.45,0,101.56,2.6,336.31,3.7,336.44,NO
2013,12,28,16.69,10.8,15.2,24.01,9.04,8.06,0,101.51,1.86,257.81,2.52,257.81,NO
2013,12,29,17.26,12.56,16.37,24.08,11.92,8.97,0,101.53,2.2,181.94,3.3,181.81,NO
2013,12,30,16.67,12.67,16.29,23.55,11.16,9.03,0,101.72,2.99,24.75,4.51,24.75,NO
2013,12,31,16.34,11.36,15.87,23.58,10.4,8.3,0,101.72,2.7,131.62,3.98,131.75,NO
2014,1,1,16.95,11.46,16.13,24.16,10.46,8.36,0,101.58,2.52,310.81,3.6,310.94,NO
2014,1,2,18.26,15.19,17.9,25.4,12.03,10.68,0,101.56,3,336.31,4.62,336.25,NO
2014,1,3,16.05,12.56,16.08,22.23,11.23,8.97,0,101.64,3.32,288.56,5.15,288.38,NO
2014,1,4,14.56,8.36,13.91,21.83,8.31,6.77,0,101.53,2.9,307.38,4.3,307.25,NO
2014,1,5,15.23,8.84,14.25,22.86,7.21,7.08,0,101.28,2,266.75,2.85,266.69,NO
2014,1,6,17.81,13.44,16.56,23.21,13.34,9.58,0.04,101.31,1.45,314.94,1.86,314.44,YES
2014,1,7,17.3,13.64,17.26,23.71,12.9,9.64,0,101.53,2.64,267.62,4.17,267.06,NO
2014,1,8,14.27,7.57,14.15,22.15,7.92,6.41,0,101.69,3.03,134.31,4.8,134.44,NO
2014,1,9,13.81,6.7,13.1,21.6,6.66,6.1,0,101.55,2.74,201.56,3.99,201.62,NO
2014,1,10,16.09,8.94,15.12,23.84,9.28,7.14,0,101.53,2.01,112.94,2.87,113.19,NO
2014,1,11,17.66,10.55,16.42,24.84,10.98,7.87,0,101.52,1.48,127.56,2.16,127.31,NO
2014,1,12,16.99,14.02,16.98,23.5,11.38,9.89,0.12,101.71,2.38,154.38,3.75,153.69,YES
2014,1,13,16.9,13.24,17.01,23.69,11.43,9.34,0,101.71,3.38,238.25,5.3,238.44,NO
2014,1,14,16.35,11.69,16.16,23.9,9.8,8.48,0,101.59,2.79,278.88,4.34,278.88,NO
2014,1,15,16.08,11.16,16.01,23.61,9.69,8.18,0,101.65,2.52,259.31,3.76,259.19,NO
2014,1,16,16.2,11.15,16.05,23.11,9.92,8.18,0,101.72,2.57,278.25,3.76,278.31,NO
2014,1,17,16.69,10.73,16.33,24.31,10.48,7.93,0,101.75,2.91,158.06,4.35,158.5,NO
2014,1,18,17.92,11.25,17.36,26.25,10.48,8.3,0,101.72,1.93,191.62,2.87,193.5,NO
2014,1,19,18.86,14.41,18.59,25.45,12.9,10.13,0,101.84,2.81,323.44,4.28,323.25,NO
2014,1,20,17.4,12.41,17.59,24.22,11.79,8.85,0,101.96,3.52,263.69,5.48,264.06,NO
2014,1,21,16.42,10.33,15.86,23.52,9.76,7.75,0,101.92,2.93,319,4.45,304.44,NO
2014,1,22,18.08,10.9,17.31,25.92,10.29,8.06,0,101.77,1.78,271.12,2.56,270.69,NO
2014,1,23,19.01,12.37,18.35,26.37,11.94,8.85,0,101.65,2.09,298.69,2.93,298.06,NO
2014,1,24,18.01,12.31,18.12,25.5,11.23,8.85,0,101.52,2.91,324.56,4.55,324.75,NO
2014,1,25,18.97,14.3,19.2,26.41,12.52,10.07,0,101.44,3.6,334.81,5.8,335.06,NO
2014,1,26,17.56,11.42,17.72,25.03,12.19,8.36,0,101.58,4,340.69,6.19,340.62,NO
2014,1,27,15.37,8.59,15.58,23.64,8.63,6.9,0,101.61,3.72,333.88,5.75,334,NO
2014,1,28,15.12,8.58,15.01,23.44,7.97,6.9,0,101.57,3.21,322.56,5.02,322.88,NO
2014,1,29,16.05,8.67,15.69,24.62,8.85,6.96,0,101.58,3.36,256.12,5.07,256.5,NO
2014,1,30,16.73,9.24,16.29,25.93,9.76,7.2,0,101.6,3.29,295.56,5.08,295.81,NO
2014,1,31,16.02,8.62,16.1,25.32,8.73,6.9,0,101.66,3.74,340.06,5.95,325.44,NO
2014,2,1,15.71,8.82,15.89,25.4,8.06,7.02,0,101.61,4.02,336.19,6.52,336.62,NO
2014,2,2,15.35,7.07,15.43,25.51,7.65,6.23,0,101.44,4.09,329.31,6.52,329.5,NO
2014,2,3,15.9,8.51,16.07,25.4,7.26,6.96,0,101.18,3.43,325.06,5.51,325.44,NO
2014,2,4,17.94,9.86,17.37,26.52,8.98,7.57,0,100.95,2.1,308.56,3.12,308.88,NO
2014,2,5,20.04,11.75,18.99,28.1,11.44,8.61,0,100.91,2.1,289.06,2.9,289.19,NO
2014,2,6,20.33,13.14,20.03,28.51,12.95,9.4,0,100.97,2.74,305.12,4.01,305.19,NO
2014,2,7,20.98,13.22,20.55,29.3,12.69,9.46,0,100.93,2.22,298.5,3.14,298.94,NO
2014,2,8,22.82,15.76,22.58,30.92,15.51,11.23,0,100.7,2.68,240.19,4.12,240.25,NO
2014,2,9,23.34,15.25,22.99,30.86,16.96,10.99,0,100.74,2.77,256.94,3.98,256.75,NO
2014,2,10,21.62,13.44,21.75,28.93,15.24,9.58,0,100.89,2.86,206.69,4.23,207.81,NO
2014,2,11,21.04,13.71,21.76,28.9,14.24,9.77,0,100.89,2.66,169.81,4.49,171.06,NO
2014,2,12,20.59,11.23,20.84,28.36,13.26,8.3,0,101.02,2.88,268.38,4.4,283.5,NO
2014,2,13,20.34,10.49,20.53,28.65,12.58,7.87,0,101.3,2.56,169.56,3.92,170.38,NO
2014,2,14,21.7,12.31,21.51,29.19,15.26,9.03,0,101.21,2.05,146.5,2.98,146.38,NO
2014,2,15,22.17,17.24,22.55,28.65,16.94,12.27,10.14,100.97,3.52,168.56,5.39,169,YES
2014,2,16,20,16.98,20.21,23.98,17.74,12.08,14.64,101.01,3.72,126.81,5.45,126.62,YES
2014,2,17,18.64,12.38,19.03,25.13,12.88,8.97,5.16,101.34,4.75,311.31,6.66,311.44,YES
2014,2,18,16.39,7.16,16.74,25.01,8.44,6.29,0,101.67,3.02,327.19,4.71,327.81,NO
2014,2,19,17.53,8.68,17.19,26.04,9.6,6.96,0,101.5,2.92,316.75,4.3,317.25,NO
2014,2,20,19.2,8.76,18.51,27.83,10.03,7.02,0,101.35,2.12,306.69,3.13,307.44,NO
2014,2,21,20.87,12.16,20.21,28.7,12.99,8.79,0,101.39,1.77,255.31,2.49,254.06,NO
2014,2,22,22.27,15.27,21.76,29.33,15.89,10.74,0,101.45,1.34,269.69,1.78,268.81,NO
2014,2,23,21.37,14.62,21.43,27.83,15.69,10.31,0,101.54,2.46,271.38,3.8,257.44,NO
2014,2,24,22.29,16.87,22.92,29.05,16.16,11.9,0,101.56,2.45,333.06,3.77,333,NO
2014,2,25,23.1,15.99,23.37,30.23,16.32,11.23,0,101.55,2.58,254.12,3.89,254.56,NO
2014,2,26,23.37,16.08,23.39,30.19,16.21,11.35,0,101.35,1.96,320.56,2.7,320.69,NO
2014,2,27,23.49,15.85,23.98,30.69,16.93,11.17,0.14,101.34,2.12,278.25,3.01,278.25,YES
2014,2,28,23.72,16.9,23.9,29.69,18.98,11.9,2.34,101.33,2.04,192.5,2.8,177,YES
2014,3,1,22.87,17.26,23.73,29.83,16.87,12.21,0.03,101.3,2.81,202.56,4.02,202.88,YES
2014,3,2,23.15,16.72,24.19,30.43,16.91,11.84,0.69,101.24,2.49,178.5,3.67,178.56,YES
2014,3,3,23.08,15.12,23.92,30.66,16.53,10.68,0,101.32,2.99,318.88,4.62,319.31,NO
2014,3,4,22.37,12.83,23.13,30.04,16.75,9.16,0.34,101.39,3.43,281.06,5.49,281.19,YES
2014,3,5,23.1,14.87,23.45,30,17.49,10.44,3.19,101.37,2.96,316.56,3.95,316.69,YES
2014,3,6,22.63,12.01,23.12,31.03,15.21,8.73,0,101.32,2.7,318.62,4.01,318.62,NO
2014,3,7,22.34,11.19,22.97,30.76,15.12,8.24,0,101.38,3.38,320.12,5.08,320.25,NO
2014,3,8,22.82,12.12,23.54,31.41,14.67,8.73,0,101.51,2.66,291.06,4.05,291.81,NO
2014,3,9,23.43,12.62,23.85,31.15,16.01,9.03,0,101.38,2.65,304.25,3.89,304.5,NO
2014,3,10,23.7,10.99,24.08,32.3,15.38,8.18,0,101.34,2.81,317.19,4.11,302.69,NO
2014,3,11,24.76,13.66,25.18,32.9,16.66,9.77,0.02,101.36,2.49,280.88,3.62,281,YES
2014,3,12,25.75,17.23,26.54,33.61,18.81,12.21,0,101.27,2.59,278.88,4.11,279,NO
2014,3,13,25.9,16.74,26.18,33.16,20.55,11.84,0.01,101.19,2.98,309.88,4.54,310,YES
2014,3,14,26.14,15.56,26.82,33.91,19.62,10.99,0,101.21,3.23,311.5,4.71,311.56,NO
2014,3,15,25.85,13.08,26.49,34.49,17.79,9.34,0,101.34,2.95,315.94,4.41,316.5,NO
2014,3,16,26.51,12.53,26.8,35.14,17.77,9.03,0,101.37,2.44,297.81,3.43,297.75,NO
2014,3,17,26.08,12.65,26.68,34.92,17.28,9.22,0,101.26,2.52,270.44,3.57,269.88,NO
2014,3,18,28.14,17.67,28.8,36.81,20.62,12.82,0,101.12,2.88,252.31,4.23,252.38,NO
2014,3,19,28.93,16.59,29.6,37.92,21.33,11.96,0.08,100.87,2.84,258.88,4.27,258.81,YES
2014,3,20,28.6,15.07,29.26,36.7,22.57,10.99,0.01,100.89,2.9,266.25,3.92,266.31,YES
2014,3,21,27.74,11.63,28.26,36.3,19.62,8.54,0,100.8,2.12,206.62,2.89,222.12,NO
2014,3,22,28.44,16.03,28.98,36.95,20.75,11.72,0.57,100.64,3.46,201.31,4.66,201.5,YES
2014,3,23,28.44,20.15,29.33,35.08,23.42,14.83,7.5,100.79,2.81,194.25,4.35,194.88,YES
2014,3,24,28.01,18.58,28.53,34.51,22.81,13.43,7.17,101.01,1.86,224.88,2.76,224.38,YES
2014,3,25,28.5,19.79,29.65,36.31,21.75,14.53,0.74,100.97,2.98,221.88,4.7,222.56,YES
2014,3,26,29.18,20.43,30.18,36.54,23.56,15.08,0.5,100.86,3.05,232.56,4.58,233.25,YES
2014,3,27,30.19,19.87,30.83,38.08,23.75,14.71,0.08,100.77,3.23,249.88,4.9,251.12,YES
2014,3,28,31.19,18.3,31.53,39.44,23.58,13.49,0,100.68,3.37,262.44,4.93,262.81,NO
2014,3,29,30.92,17.08,31.77,40.36,22.42,12.63,0,100.59,3.79,268.06,5.86,268.81,NO
2014,3,30,31.4,16.69,32.31,41.22,22.76,12.39,0,100.47,3.62,250.62,5.59,251.12,NO
2014,3,31,31.46,17.1,32.48,40.27,23.23,12.57,0,100.46,3.09,271.44,4.59,271.44,NO
2014,4,1,31.47,17.12,32.73,40.1,23.65,12.7,0,100.42,2.1,272.44,3.23,271.69,NO
2014,4,2,31.47,16.25,32.79,40.07,23.34,12.02,0,100.49,2.57,251.38,3.88,251,NO
2014,4,3,31.73,19.51,33.23,40.14,24.38,14.53,0,100.55,3.63,197.88,5.4,198.69,NO
2014,4,4,31.36,17.82,32.58,39.66,24.64,13.24,0.02,100.59,2.56,251.62,3.79,251.81,YES
2014,4,5,30.4,11.07,31.4,38.86,23.11,8.48,0.01,100.69,2.41,236.62,3.23,236,YES
2014,4,6,31.12,15.7,32.08,39.73,23.51,11.54,0,100.74,2.24,248.94,3.07,249.19,NO
2014,4,7,31.83,18.56,33.45,41.07,23.34,13.79,0,100.69,3.03,225.06,4.45,226.56,NO
2014,4,8,33.08,20.77,35.05,42.15,25.4,15.81,0,100.49,3.09,212.88,4.49,217.25,NO
2014,4,9,33.26,19.11,35.01,41.07,26.29,14.34,0.01,100.6,1.83,226,2.7,229.94,YES
2014,4,10,32.29,10.23,32.98,40.55,24.37,8.36,0,100.78,2.15,290.69,2.84,291.75,NO
2014,4,11,31.28,14.44,32.76,40.37,22.34,10.74,0,100.77,2.91,232.5,4.44,232.94,NO
2014,4,12,31.38,18.55,32.95,39.62,24.16,13.43,0.67,100.7,4.38,210.88,6.38,211.25,YES
2014,4,13,31.25,18.26,32.71,39.45,24.31,13.24,0.35,100.83,4.05,208.38,5.81,209,YES
2014,4,14,31.93,18.3,34.19,40.51,24.3,13.37,0.01,100.87,2.65,207.12,3.96,209.06,YES
2014,4,15,32.37,17.55,34.25,40.96,24.7,12.88,0.01,100.81,2.87,241.94,4.36,241.75,YES
2014,4,16,32.97,18.37,34.74,41.66,25.07,13.55,0,100.6,4.06,208.69,5.68,209.69,NO
2014,4,17,33.77,18.84,35.44,42.59,26.72,13.98,0.93,100.48,4.01,232.12,5.59,233.69,YES
2014,4,18,33.92,17.85,35.9,42.78,25.87,13.12,0,100.7,2.77,244.94,4.19,246.88,NO
2014,4,19,34.08,17.65,36.06,42.69,26.02,13,0,100.65,2.3,266.94,3.49,267.38,NO
2014,4,20,33.76,18.06,35.1,40.81,27.29,13.12,0,100.61,2.43,271.19,3.71,272.12,NO
2014,4,21,34.03,14.47,35.11,41.61,27.35,10.56,0.13,100.71,2.57,301.75,3.7,302.94,YES
2014,4,22,33.84,14.05,34.94,41.05,25.8,10.13,0,100.84,2.4,276.12,3.62,277.25,NO
2014,4,23,34.49,16.86,36.14,42.76,27.06,12.33,0,100.63,3.14,246.44,4.81,247.56,NO
2014,4,24,34.48,18.24,36.34,42.96,27.33,13.61,0,100.41,3.59,219.06,5.11,221,NO
2014,4,25,35.33,18.07,37.34,43.77,27.89,13.61,0,100.39,2.91,247.88,4.3,249.06,NO
2014,4,26,34.79,19.9,37.25,43.48,27.59,15.14,0,100.42,3.52,200.88,4.9,204.56,NO
2014,4,27,34.64,20.49,36.73,43.54,27.53,15.56,0,100.53,5.08,202.25,6.47,203.62,NO
2014,4,28,33.79,21.91,35.89,41.89,27.91,16.6,0.7,100.52,4.86,189.62,6,190.94,YES
2014,4,29,34.02,22.09,36.41,42.39,27.91,16.85,0.43,100.45,4.38,193.12,5.52,194.94,YES
2014,4,30,33.81,21.28,36.22,42.12,27.15,16.11,0,100.47,4.5,189,5.62,190.75,NO
2014,5,1,33.12,21.99,34.62,40.87,27.58,16.78,0.18,100.38,5.95,186.88,7.4,188.06,YES
2014,5,2,31.89,22.52,33.44,38.65,27.69,17.21,8.65,100.48,5.04,177.5,6.42,178.5,YES
2014,5,3,29.21,22.76,29.8,33.42,25.08,17.33,14.87,100.58,6.06,192.25,7.91,193.44,YES
2014,5,4,30.23,23.8,31.07,36.83,25.69,18.49,12.42,100.46,6.57,187.94,8.68,189.5,YES
2014,5,5,31.14,22.51,32.34,37.99,25.78,17.21,3.1,100.63,3.74,216.81,5.24,218.31,YES
2014,5,6,32.34,20.96,33.92,39.82,26.03,15.62,0.01,100.71,4.52,209.25,6.11,211.12,YES
2014,5,7,32.57,21.56,33.98,40.33,27.06,16.17,0.01,100.53,6.7,210,8.62,211.56,YES
2014,5,8,32.75,22.97,34.13,40.36,27.51,17.7,0,100.25,7.8,206.62,9.84,208.69,NO
2014,5,9,33.84,22.69,34.9,41.89,28.81,17.7,0,100.02,7.54,214.81,9.57,216.94,NO
2014,5,10,32.99,21.61,33.92,39.15,28.27,16.48,2.26,100.18,5.9,215.38,7.61,216.69,YES
2014,5,11,31.9,22.42,33.61,38.47,27.12,17.21,0.08,100.34,5.76,195.5,7.16,196.69,YES
2014,5,12,33.63,22.3,35.37,42.39,27.7,17.46,0,100.24,3.85,197.62,5.08,220,NO
2014,5,13,34.26,22.8,36.12,42.58,27.62,17.82,0.01,100.28,4.18,197.88,5.41,200.06,YES
2014,5,14,34.54,22.15,36.62,42.04,28.73,17.15,0.02,100.19,4,202.94,5.2,207.38,YES
2014,5,15,35.08,20.28,36.91,43.41,28.25,15.38,0,100.08,3.66,236.12,4.98,237.88,NO
2014,5,16,34.86,18.3,37.5,43.3,26.8,14.1,0,100.19,3.17,216.56,4.53,221.56,NO
2014,5,17,34.9,20.13,36.87,42.94,28.3,15.2,0,100.38,4.36,211.81,5.62,213.88,NO
2014,5,18,35.15,21.2,37.23,43.38,28.81,16.11,0,100.35,4.4,206.38,5.59,209.88,NO
2014,5,19,35.87,19.76,38.12,44.65,29.12,15.32,0,100.33,3.77,216.31,4.91,220.81,NO
